customer_id,current_linkedin_activity,email_domain,linkedin_skill_code,mentor_program_involvement,negative_review_in_past_5_years,recruiting_location_code,recruiting_method_code,weekly_consumption,years_of_membership,survey_attitude_towards_company,survey_attitude_towards_product_features,survey_attitude_towards_performance,survey_attitude_towards_usability,survey_attitude_towards_product_quality,survey_attitude_towards_customer_service,customer_churned
3b85ecd7-ae12-4b98-8e43-a1fde07c32c3,1,nih.gov,10000,3,1,54996,10000,38,1,3,3,2,4,1,3,0
0831e05a-a242-4805-90a1-cd873d03b916,5,ucoz.com,21249,1,1,54996,43747,42,2,1,6,3,2,3,2,1
e9837329-c06b-4a4f-8bac-7323a6e2cf30,2,admin.ch,21249,1,0,66245,10000,38,3,1,5,3,2,2,2,0
64bf86a2-7dc5-4def-99de-c2eef5a26f74,6,ucoz.com,21249,1,1,21249,21249,42,2,1,3,3,2,5,5,0
234c4919-9661-4e0d-b603-53c49462a54c,2,ucoz.com,10000,2,1,43747,77494,30,0,1,6,4,3,6,5,1
5ef20694-0e0d-4b15-b821-3b9b755502fe,1,fastcompany.com,10000,3,0,32498,54996,30,6,2,5,1,2,2,1,1
f9efcd6b-15d4-4712-8ea0-a1aef73420d9,5,admin.ch,10000,3,1,43747,21249,38,6,3,2,4,2,2,5,0
255dcd88-e70e-4248-9aeb-12b311b07ac5,3,admin.ch,10000,3,0,66245,32498,42,2,2,3,2,2,5,3,1
9f743f18-732a-4579-ba4f-eda625a6308c,2,mysql.com,10000,3,1,88743,32498,46,4,2,6,1,1,5,2,0
92e1e33f-febf-43fa-ab6d-b4d9642113e2,1,timesonline.co.uk,10000,1,1,21249,21249,30,3,1,2,4,1,5,4,0
63541118-6dc5-4218-8852-7270c0cdb492,3,ucoz.com,32498,1,1,88743,77494,34,0,2,3,1,2,3,3,1
d44cc434-d409-41e8-9430-cf48f0423abc,2,mysql.com,10000,1,1,32498,21249,46,1,3,6,1,2,3,3,1
8beaff91-2292-41c5-8036-7987f5f5d4e0,4,mysql.com,43747,2,1,88743,54996,42,0,1,4,1,1,3,3,1
248dd5db-5efa-4f2a-8780-b740732001af,3,fastcompany.com,21249,1,1,43747,54996,42,6,2,1,3,1,3,3,0
c0e0321e-6171-4e0e-a7ff-de9572cb3b8e,3,timesonline.co.uk,21249,4,0,10000,32498,34,5,3,6,6,4,3,4,1
7ac15a83-1f15-4009-88c0-ac98cd855a35,6,nih.gov,32498,1,0,54996,10000,34,3,1,4,5,2,5,4,1
82214d73-ba7d-4071-8372-2b207746fb0f,4,nih.gov,21249,1,0,88743,43747,46,4,4,6,2,4,4,5,1
d28ae468-7835-4b04-8541-8a96dcb6543b,1,mysql.com,10000,5,1,54996,77494,38,5,2,3,1,2,4,5,1
167b3bb4-453d-4b5a-91b0-be92124f78b4,4,mysql.com,10000,4,0,88743,21249,50,5,2,6,3,2,1,2,1
5e0667b8-1687-48cb-9d45-674185f438eb,3,mysql.com,32498,4,0,10000,88743,50,2,3,6,3,3,3,3,1
123e91e0-715d-447a-9b84-51b673c80037,1,mysql.com,10000,3,1,43747,43747,46,1,3,2,2,2,2,3,1
c8054813-7df1-4095-bd21-fba6b283674e,3,mysql.com,21249,2,1,66245,21249,38,1,1,3,3,1,6,3,1
4f008188-0236-4bb0-9792-d359d52bd63a,2,nih.gov,32498,1,1,77494,21249,38,2,1,2,4,3,6,3,0
c05fc754-2b47-430c-aa86-696411b6ad04,2,timesonline.co.uk,10000,2,0,66245,21249,42,6,1,3,1,3,3,1,1
9b96da8e-dc9b-4ab1-b2a7-0e4ba196b425,4,timesonline.co.uk,10000,2,1,21249,32498,46,4,1,4,5,2,5,5,1
226a5642-7eda-4235-ac77-d9a61d48a7ea,3,fastcompany.com,32498,4,1,43747,54996,42,2,2,4,4,3,6,4,1
d9ba1ea4-1a8c-4c17-ac3e-f9389fc94e84,3,mysql.com,10000,5,0,54996,21249,42,0,2,6,5,1,6,5,1
4d0b1ba1-b9ed-4c3f-a63e-de331887491e,6,mysql.com,10000,1,1,54996,32498,34,2,2,1,1,2,3,5,1
17397841-d995-4d14-b9cb-831ce3bc3251,4,timesonline.co.uk,10000,5,1,66245,43747,34,4,5,2,2,4,4,3,1
e5bf85f9-dbfe-4762-8253-f5c57402d620,0,fastcompany.com,21249,1,0,32498,32498,42,3,1,6,5,1,2,4,1
11c492eb-eb68-483c-9c20-ddac5c8a1fea,1,admin.ch,10000,1,1,43747,21249,42,0,1,3,5,1,2,4,0
9e15cf45-9d71-4deb-a4ea-4b1f464c27c1,4,ucoz.com,32498,1,1,77494,32498,34,1,2,1,4,2,4,5,1
0e2e30ac-8434-4262-bb1c-3cc1471d1dcc,0,ucoz.com,10000,3,0,77494,54996,42,2,1,4,6,4,4,4,0
5e156c39-a7d3-4c30-bd75-e44ba406d2fa,2,mysql.com,21249,3,0,66245,32498,42,2,6,6,3,1,5,5,1
9da5838a-2a82-476d-b073-2a725687a14b,2,timesonline.co.uk,21249,1,1,21249,54996,34,2,2,6,3,1,3,1,1
db8c64ee-a6ef-4c2b-b8b7-24b983a8477f,5,nih.gov,21249,2,1,66245,54996,34,2,3,2,4,2,6,5,1
49162b6e-e29c-4c33-bc36-7f6129e3a344,1,admin.ch,21249,2,0,21249,21249,42,1,2,6,2,1,1,2,1
70066aaf-81c0-49f8-914b-120964a7b0e3,6,mysql.com,21249,2,0,21249,54996,50,0,3,4,7,2,3,4,1
ba0131d9-717b-4c5c-8985-234badf05bc5,6,ucoz.com,21249,5,0,77494,43747,34,3,2,5,3,2,7,4,1
58effddd-f787-4b1b-8bbd-a7fa0d56be0d,2,mysql.com,10000,5,1,21249,32498,50,5,3,1,4,1,3,3,1
072e4b2f-4404-4db3-b7c9-297362236fa0,0,fastcompany.com,10000,1,1,21249,43747,50,3,3,1,1,2,4,5,0
fceba921-9b93-410f-8d16-ab9408e52f98,2,admin.ch,21249,1,0,66245,43747,50,3,2,2,3,4,2,2,0
4df402f5-baa1-40ec-86a0-81b067ace9a5,3,ucoz.com,32498,1,0,88743,54996,34,2,2,5,2,1,5,5,1
7cbbb717-0284-45ff-80ac-c30e8187fb17,4,mysql.com,10000,3,0,32498,32498,42,4,3,5,2,1,4,5,1
1bc98c60-6b21-4224-9e85-3ec05a6bb9d9,0,ucoz.com,21249,2,0,66245,32498,34,2,2,3,3,1,3,4,1
82e6d710-a72f-4cc7-9ed4-227354272f7a,6,mysql.com,10000,2,0,10000,32498,30,4,2,4,2,2,6,5,1
9d6e082a-c929-4041-80ec-d007e1002712,5,fastcompany.com,10000,1,1,54996,77494,50,2,2,3,3,4,4,3,1
fe4fdef0-54f6-49b3-b01b-b072f19234d1,4,mysql.com,10000,5,0,10000,32498,30,1,2,4,3,1,4,3,1
81b1ea59-bffd-4341-aaa8-b8016a9d19b3,3,timesonline.co.uk,10000,5,1,43747,66245,38,3,1,4,5,4,5,5,1
e476bce4-4a82-476b-b044-da2bd2d7e369,4,fastcompany.com,10000,1,1,21249,32498,38,0,4,3,5,2,5,5,1
338bc4c9-620e-46a7-bb8c-9fa3405c9f0d,2,fastcompany.com,32498,1,0,21249,77494,38,4,1,3,2,1,5,2,1
99068efc-d7ed-4dc1-afdf-4c2a85a55122,1,mysql.com,10000,3,1,32498,21249,34,1,1,2,5,1,4,4,0
3d9ae28a-f6df-41f5-aa3a-06dc7a80dc86,4,mysql.com,10000,3,0,88743,43747,42,3,1,6,7,1,1,3,0
03c1d064-95b1-45ad-a183-0111532ab0d0,3,nih.gov,10000,4,0,43747,43747,30,1,1,3,6,1,4,5,1
dd97285d-dd5b-4ece-848c-4f11c8f5ce46,4,ucoz.com,32498,5,0,77494,21249,38,1,1,2,2,2,3,3,1
97c1616a-ba8f-4f88-9f7d-e573622200f4,3,mysql.com,32498,3,1,43747,21249,38,6,2,4,3,3,5,4,1
c419fc47-0c4d-4987-8165-93ee705b83e5,4,fastcompany.com,21249,2,1,32498,21249,46,5,2,1,4,5,7,4,1
1269a96d-5e62-4a55-bf19-178b4a5b1b43,3,timesonline.co.uk,10000,2,0,54996,21249,42,6,1,4,2,3,3,4,1
ee3c1dd2-0557-40c0-bdaf-1e4ca36fd76d,6,fastcompany.com,21249,2,0,10000,66245,50,2,2,6,4,1,6,5,1
a9642d59-b4ee-45a1-8150-166a17c88555,1,nih.gov,21249,1,1,10000,32498,42,5,3,5,6,1,4,2,0
f358da69-ecbe-48ff-8c9d-8def0000ac62,6,fastcompany.com,21249,3,0,21249,43747,30,1,1,3,1,1,3,3,1
59c09c8d-4382-4199-a60e-f735b9c07bdd,2,fastcompany.com,10000,1,1,21249,21249,50,6,1,2,2,2,4,5,1
989a9017-15e0-43bb-8c37-d371b873bca3,1,admin.ch,32498,3,0,77494,32498,42,0,2,2,4,1,4,4,0
41260245-5617-420b-87e7-e4d287bf1b7c,3,fastcompany.com,10000,4,1,21249,66245,34,6,1,4,3,1,2,5,1
95a5187b-12bc-4f1b-9b67-d9571ee997d6,5,fastcompany.com,10000,2,0,43747,32498,30,1,1,6,3,3,6,5,1
09e57cb6-4f7f-4902-bd77-22bd92edd246,6,nih.gov,32498,1,0,21249,66245,34,2,1,1,2,3,4,3,1
398d3821-9506-4a62-84af-33923457fb75,3,timesonline.co.uk,10000,1,1,88743,54996,38,6,1,3,1,1,5,4,1
d7d544e2-60c4-4b56-b189-a3f5e267f8d9,3,mysql.com,10000,3,0,66245,66245,42,0,2,3,7,1,3,5,1
831af049-f5da-43ac-bc9f-6c42aa71b5fa,6,fastcompany.com,10000,2,0,54996,54996,46,3,2,5,4,1,6,3,1
74601957-b21a-4e1b-bd26-02f44de26cf1,4,fastcompany.com,43747,3,0,88743,43747,46,2,2,2,3,2,3,4,1
bff0a63c-7c16-4213-b347-0476e8318313,3,mysql.com,10000,1,1,88743,54996,42,2,4,4,3,1,3,2,1
4965f045-f44a-42c7-b6c3-6868d88c48aa,3,fastcompany.com,32498,4,1,21249,54996,46,0,4,3,4,3,6,2,1
788777e6-1424-4194-b9a5-4699a3f172e2,0,nih.gov,21249,1,1,77494,21249,46,4,2,4,3,1,5,5,1
c9169bf5-c635-4ad0-8110-9fbeeb41b1e3,3,nih.gov,21249,1,1,43747,10000,42,3,1,1,2,3,4,5,1
68d3fd31-1774-4d8a-87e8-9476908dfc55,4,timesonline.co.uk,32498,1,1,21249,66245,42,4,1,2,5,1,3,5,1
e90177b9-31d0-42e3-864b-5a90d4baf104,0,mysql.com,10000,1,1,32498,43747,30,1,4,6,6,2,7,5,0
5f45274f-9000-4024-b738-568f642967d2,6,nih.gov,21249,3,0,66245,21249,38,2,1,2,3,1,4,5,0
04394250-7d7d-420b-ac2f-8210a6117c17,3,fastcompany.com,21249,2,0,66245,43747,42,2,3,6,2,3,3,4,1
4026ba21-cbcd-4b7f-a2df-e29f3a498bdf,2,timesonline.co.uk,10000,2,0,77494,54996,46,4,3,3,2,3,4,5,1
669e1f39-2a3d-4ce7-a107-81f1c826f702,2,mysql.com,10000,1,0,32498,21249,38,3,1,3,6,3,2,3,0
1c69ce0a-847d-41ed-afc2-0d09be0805e1,0,admin.ch,10000,5,1,77494,32498,34,2,1,4,4,3,4,5,1
20f1f97a-2c51-459d-95d1-5dcc222d75b1,2,mysql.com,10000,1,0,77494,54996,30,1,2,5,5,1,4,3,1
c99b3b45-30b7-4d58-8869-d3701e1a78ca,5,nih.gov,10000,5,1,54996,43747,42,4,2,3,2,2,3,5,1
3df9d644-936f-4ece-9bb0-2f2e793401cd,4,nih.gov,10000,1,1,54996,66245,46,2,1,3,5,1,1,2,1
c51f67ac-a208-4121-b3cf-858aa2a13dfb,3,ucoz.com,21249,2,0,21249,10000,42,6,1,2,2,2,5,4,0
90c9fb55-3840-462f-8326-cfe7b317947c,4,fastcompany.com,21249,2,1,32498,21249,38,1,3,5,3,2,4,4,1
61ff4195-445a-49af-af9d-e3526efca1ef,2,admin.ch,21249,2,0,88743,21249,50,4,1,6,2,3,3,2,1
40fcb543-6db7-4e11-810b-805d1c921f24,4,fastcompany.com,21249,2,0,21249,43747,42,6,3,5,2,3,5,2,1
e42ac091-fba5-45e2-a472-7141f9a6c00b,5,admin.ch,10000,3,0,54996,32498,38,5,2,4,3,1,3,5,0
3def7d88-673c-4b52-b22c-48123264aa6b,6,mysql.com,10000,1,1,88743,66245,46,1,3,2,3,3,3,5,1
e575bc2c-0f1d-43ab-a505-619520b0d921,2,ucoz.com,10000,3,0,54996,43747,50,2,2,5,4,1,3,4,1
9d8a21e8-c8a3-47a5-849b-2ad296a45f2a,1,ucoz.com,10000,1,0,43747,66245,42,5,3,1,2,2,4,1,1
181811e5-2c7f-4eae-9739-49fcdd79fdc4,2,mysql.com,10000,2,1,32498,32498,38,2,1,3,2,2,4,4,0
72f04d02-5093-4c7d-ac55-50f427e5ee56,3,ucoz.com,21249,5,0,66245,10000,50,2,3,6,3,3,2,5,1
d5b6ef4c-50b2-4543-8316-db8cfc6f1999,4,timesonline.co.uk,54996,2,1,10000,21249,42,4,1,3,1,2,5,5,1
9a9c03b7-58d1-482c-8528-fe52f5f3432e,0,mysql.com,21249,4,1,54996,21249,38,2,1,5,4,3,4,5,0
265f1d3d-3ee6-4d1f-a32c-a639b856148d,5,mysql.com,43747,1,0,66245,77494,42,3,4,1,1,1,3,5,1
a74725ce-0e13-4036-b031-d679450ddc7a,3,ucoz.com,10000,2,1,77494,43747,30,2,1,4,3,1,3,3,1
50b3b277-9c16-45f0-bbad-694ca8ddf197,2,fastcompany.com,21249,2,0,66245,43747,38,2,2,3,3,2,4,5,1
0ce3abbf-3842-4a76-a079-2fc1f074cfe7,2,fastcompany.com,32498,5,0,10000,54996,50,3,2,6,2,2,4,5,1
9087d03b-5a74-4931-9668-cf59275281a4,3,nih.gov,10000,1,0,32498,10000,46,1,1,2,5,1,3,3,1
00fffa0d-a053-4d18-8a35-26965580b8d3,1,nih.gov,10000,1,0,88743,43747,42,4,3,5,2,2,4,4,0
e849affc-5f42-4a40-965b-0d9f6664a6e8,5,timesonline.co.uk,10000,1,0,43747,32498,46,2,2,3,5,1,5,5,1
02cbfc2b-92ac-4822-9e89-3f8cc76bcb7b,0,nih.gov,32498,5,1,32498,43747,50,2,2,6,2,2,5,5,0
ac9ce18d-48fa-4648-a0f5-ffe35026c594,2,timesonline.co.uk,21249,5,0,54996,54996,42,3,2,5,4,3,5,2,1
2761e9ee-5790-49ca-b5a9-19734051da0e,1,ucoz.com,10000,3,0,32498,54996,46,1,5,3,4,4,4,5,0
dddda8b5-3b1c-4f02-960f-6eac5d6670bd,2,admin.ch,10000,1,0,54996,21249,42,2,1,5,4,2,3,2,1
91fc90cc-0a74-4a18-894c-e9d4b8f83b5c,5,ucoz.com,10000,2,0,32498,21249,38,2,1,3,2,2,7,5,1
e5329c9d-b14d-4383-86d2-04dd586b17eb,1,fastcompany.com,10000,3,1,10000,21249,38,1,2,4,3,2,5,4,0
05a78c6f-334f-4429-8b30-1b045e7bb106,0,admin.ch,10000,2,1,21249,66245,42,6,3,6,4,2,6,5,0
5f5c3e47-2271-4776-b4de-4ac742ee79c1,1,mysql.com,21249,3,1,66245,32498,34,5,2,3,4,3,3,4,1
99f53667-a900-4fd0-9931-9f29a868fcf3,1,nih.gov,32498,2,1,88743,66245,34,0,1,2,4,1,4,2,0
bcf9543a-5e1f-4c02-920e-51b3bd92dff9,1,mysql.com,21249,1,0,66245,43747,50,3,1,4,4,2,7,5,1
1ab2806c-01da-4e19-a4f3-6d637da35479,5,fastcompany.com,32498,1,1,43747,77494,38,1,3,2,3,1,2,3,1
ba4768c3-e428-419b-8163-9c6743c39ef6,6,fastcompany.com,43747,3,1,21249,54996,42,5,1,3,1,1,5,5,1
96eb3802-1077-4cfd-8212-ff0c34582335,1,mysql.com,21249,1,0,10000,32498,34,3,3,6,2,4,4,5,1
f94e3d03-be13-4d5f-aee5-b9b3e952a0f7,6,nih.gov,10000,5,1,88743,21249,42,5,1,6,3,2,4,3,1
a1a667b8-a53a-4bc6-b495-a76fddcd4005,2,fastcompany.com,10000,4,0,66245,43747,46,3,2,3,3,2,4,2,1
ea7c7c65-78eb-4b6e-b967-0f23185e26ca,5,ucoz.com,10000,2,1,88743,77494,38,0,2,3,4,1,2,2,1
09796279-cf92-4e91-8a30-1677f8717220,4,ucoz.com,10000,5,1,21249,88743,46,2,2,4,5,3,4,4,1
a8568833-8450-438b-9398-125cd0d38999,3,mysql.com,21249,2,1,77494,88743,42,4,1,6,3,1,6,5,1
13fa3d8e-03f0-4d30-a245-1fe6e183786f,4,timesonline.co.uk,21249,5,0,54996,54996,34,3,3,3,4,2,4,2,1
3702967d-4357-4add-8472-5994b861f42c,0,admin.ch,10000,5,1,32498,21249,46,3,1,3,3,4,5,4,1
ae887428-7a10-4c67-97aa-32a58bef79da,2,admin.ch,10000,4,0,77494,88743,34,3,2,2,2,1,4,4,0
0d46f069-64d1-4398-aa27-df2d3cb579e8,3,mysql.com,43747,1,1,54996,77494,50,4,1,1,2,4,6,5,1
2b260a88-80e8-4da5-8f9e-6df5cb2ec139,2,nih.gov,10000,5,0,54996,21249,42,1,2,2,4,3,6,3,1
0db37e69-ce45-40de-883b-c8f909c9be84,3,admin.ch,10000,1,1,77494,66245,34,1,1,6,6,1,6,4,0
e894ab88-28db-42e1-bfb6-e19d4847a7bd,4,admin.ch,21249,1,1,77494,88743,38,2,1,3,7,1,4,5,1
e32ae2ab-cb63-4107-8567-176b585a96c9,1,fastcompany.com,10000,4,1,21249,43747,38,3,2,5,5,2,6,5,0
751b792b-b458-4bc2-9046-ac97cc935430,5,timesonline.co.uk,10000,1,0,32498,32498,50,6,3,6,4,2,4,1,1
cf3daba1-f9ed-4928-862f-1d4769ab457a,4,ucoz.com,21249,1,1,43747,43747,50,2,1,2,3,2,3,1,1
92c1c6cf-5a49-406a-977b-07055b2cd8dd,4,ucoz.com,10000,3,0,21249,43747,34,5,1,4,4,1,4,3,1
ec91c86a-b59a-4f15-b694-282f1d29f601,4,fastcompany.com,10000,2,1,43747,32498,38,4,1,5,5,2,3,2,1
db2c127c-3b92-46c7-b199-0dd6009ab50f,5,ucoz.com,21249,1,0,43747,21249,34,4,3,4,4,1,3,2,1
0c5fa311-6feb-4757-bee6-0bd6166e258a,4,admin.ch,21249,5,0,66245,32498,46,3,1,6,4,1,3,1,1
79754fe6-d029-438e-aa36-2d20c17f1161,2,timesonline.co.uk,32498,2,1,32498,54996,34,2,2,3,2,1,4,5,1
f78eb5ea-9a80-4fd3-b8df-2db8c93336b2,2,ucoz.com,10000,1,0,32498,21249,38,1,1,2,3,3,6,3,0
ece95ab8-728f-492d-8d50-6494296d3083,1,nih.gov,21249,1,1,43747,66245,38,0,3,6,4,3,5,5,0
3cf2afa3-9f97-4470-b664-e87be5a8412c,6,ucoz.com,10000,4,0,43747,21249,42,1,1,3,1,2,5,3,0
8d7508d5-65f7-4caa-9cc5-dfcacb40a01f,2,ucoz.com,21249,1,0,21249,54996,30,6,1,4,1,1,3,5,1
2e4bbec1-10b1-43cb-bab2-8651e350a89d,1,nih.gov,10000,5,0,66245,66245,50,6,2,3,2,3,3,2,0
018954e0-3ae8-4158-8365-167d82d25bc1,6,ucoz.com,21249,4,0,77494,54996,38,0,1,2,3,1,3,5,1
9a33a15b-cfe9-49c5-9118-95dfa487123c,0,fastcompany.com,43747,5,1,54996,66245,42,2,1,4,5,2,6,5,1
a95efa4e-7cdb-4247-894d-30533248fc57,2,ucoz.com,21249,3,0,21249,21249,30,2,2,5,7,2,7,2,1
2726d2d2-e801-486e-9ea4-577e60c89081,2,mysql.com,32498,5,1,88743,32498,38,5,3,5,6,2,4,5,1
f22e1d6e-7af9-4901-83aa-2f172a94c349,1,mysql.com,21249,2,1,21249,43747,30,4,3,4,2,3,5,3,0
1251301e-4ef0-449d-b950-205310009762,2,mysql.com,21249,3,1,21249,54996,46,1,2,3,4,1,4,5,0
39522aed-cf14-4bf3-b96f-d9eeaf94fcbd,1,fastcompany.com,21249,3,0,54996,54996,38,2,2,3,4,3,3,2,1
b32469a4-eea0-47db-b7ce-77f6701531b1,1,mysql.com,32498,2,1,66245,32498,38,1,2,4,3,1,3,3,0
b94f4847-28e7-45a5-b106-63aa878f268f,6,ucoz.com,21249,5,1,66245,21249,42,1,1,6,7,1,7,5,1
7c51eefa-b086-4d7b-9d1c-54ee441b6a96,6,ucoz.com,21249,5,1,32498,21249,42,4,3,3,3,2,6,4,1
16a6649b-efdb-4a19-bbe9-aa53b744cbbb,5,mysql.com,10000,1,0,77494,10000,38,2,2,4,3,2,2,1,1
f5a04ea7-8acc-4362-9bef-776c6d0e35b5,2,mysql.com,21249,1,0,32498,43747,46,1,3,2,6,4,4,4,0
fbb48550-0e61-4064-bc93-8b4d7d1fc7ea,1,fastcompany.com,10000,1,0,43747,32498,42,2,1,5,6,1,1,3,0
6049b687-cc2e-495d-9dbd-06ad6f1c50cf,3,admin.ch,32498,1,1,10000,32498,30,4,2,6,4,1,5,4,1
3acf42c9-a6b7-4b49-b645-5c25425e64d5,0,nih.gov,32498,2,0,66245,43747,50,4,1,3,3,2,3,4,0
5c71058e-6832-4d2e-92ea-38a797f8ef58,2,admin.ch,21249,1,1,43747,21249,34,3,1,5,4,2,7,1,0
fa13ebe1-874b-458d-b9c5-94a485f09899,3,timesonline.co.uk,21249,2,0,66245,32498,38,5,2,1,7,2,6,5,1
b7035e39-5298-4d5e-8762-140d852454a1,3,fastcompany.com,21249,3,1,77494,88743,42,2,1,4,3,2,3,5,1
af47da98-09ce-4729-84d1-5facae0ab518,2,fastcompany.com,10000,1,0,88743,10000,42,5,1,3,4,1,5,3,1
be378ac5-f797-49a5-8095-b22001a716b0,6,nih.gov,32498,3,1,21249,54996,42,2,1,3,3,3,5,5,1
583d1947-f00e-4610-ba41-f50c1dec8192,6,fastcompany.com,10000,2,0,54996,77494,46,1,2,3,5,2,5,4,1
745b9a7a-d4c7-469c-b388-4a0e40c19275,6,timesonline.co.uk,21249,4,0,10000,32498,42,0,2,2,5,2,4,4,1
ac3e6733-474a-431e-b376-78c1f882e24a,6,timesonline.co.uk,10000,4,0,54996,54996,50,0,2,6,5,3,3,5,1
6ff5a2ba-59f2-4136-b222-0be142a83164,0,ucoz.com,21249,5,1,43747,21249,42,1,2,4,4,2,5,4,0
3328eb02-b081-4824-9640-baebd8e6e14d,1,ucoz.com,10000,5,1,43747,66245,42,3,2,3,6,2,3,5,1
e59e3511-a250-4998-b28c-604e7f5c05f1,3,nih.gov,10000,1,0,54996,43747,34,3,2,6,5,1,4,5,1
c9eb6768-0372-4dc1-bab3-35f960c2e1cc,3,admin.ch,43747,4,1,43747,54996,42,3,1,6,3,2,3,4,1
791a45af-b49c-443f-961e-e316e38c4be0,3,mysql.com,21249,4,0,77494,10000,38,3,2,4,3,1,4,5,0
7fed67a9-e99e-4b7b-a27a-54150bbaabf2,4,admin.ch,10000,1,0,54996,32498,46,3,3,3,2,1,6,5,1
f7c968ae-9f78-4347-8482-6c3cbdff13b8,1,nih.gov,21249,1,0,88743,43747,30,1,3,2,4,3,3,4,0
8e1e174c-8e4f-4ecc-9925-ad126e8bc84d,1,ucoz.com,32498,2,0,66245,43747,38,2,3,2,3,2,2,2,0
32450ca2-73e4-47f2-8c1e-51f240747ef5,1,mysql.com,21249,3,1,21249,32498,46,5,2,4,2,2,2,5,0
f88c83b1-a3ea-4168-90a5-218c1173d8d7,4,mysql.com,21249,2,0,77494,10000,38,3,1,4,3,1,3,1,1
c6b3d332-72ee-4e56-b4cd-df066066fa88,6,ucoz.com,10000,2,0,43747,54996,46,0,3,6,4,2,2,3,1
5d898174-00ee-4ad0-947c-7db8bf24ba28,6,ucoz.com,10000,5,0,88743,43747,50,1,2,6,5,2,5,4,1
03e4d3f3-d2dc-48f1-8de1-9466ad4460b5,6,admin.ch,21249,2,1,43747,10000,38,2,1,6,4,2,4,4,1
2cb3baba-e42a-48c5-a90a-ba66eade5b77,1,mysql.com,21249,1,0,77494,10000,42,0,3,5,3,1,3,3,1
b623ca4b-4e5a-4178-8d2f-24944822faff,2,nih.gov,21249,1,0,10000,66245,38,1,1,2,2,1,5,4,1
c051533c-2429-44da-b209-6bbc8d51b6cf,2,fastcompany.com,21249,3,1,32498,32498,50,2,1,2,2,2,3,3,0
fcbf0369-201f-4464-9d5a-01df0751072e,3,fastcompany.com,10000,1,0,10000,32498,42,2,3,6,4,2,2,3,1
506a28f9-2f56-4d1e-889a-02b8cfad781a,3,admin.ch,10000,3,0,77494,32498,42,2,1,3,3,1,6,5,1
d5f2d3f7-85ca-4c98-96f6-5cbab457a6ec,3,nih.gov,10000,1,1,54996,77494,30,1,2,1,2,3,3,4,0
d7e9a68e-b58c-4e53-ae79-ebf35ad8b9a0,1,mysql.com,21249,2,1,43747,43747,34,6,1,3,2,1,5,3,0
7710a708-dd42-4295-a133-5797a3ce758d,5,mysql.com,32498,1,0,32498,43747,38,6,5,2,4,1,7,5,1
af4f1484-3995-4716-bab9-4e340fe7e241,4,nih.gov,10000,4,0,88743,77494,38,0,1,5,5,2,4,4,1
7148fac8-4f5c-47cb-86b4-c2c32bb0a307,1,ucoz.com,21249,3,0,32498,32498,50,2,1,5,6,5,4,5,1
a302089a-d440-4246-a811-7d417ca4d42f,5,nih.gov,21249,5,0,21249,43747,38,1,2,3,5,3,4,3,1
74a0399c-6c65-4b63-938a-502e058f6eee,5,mysql.com,10000,1,1,54996,32498,30,1,2,5,2,5,4,5,1
ccabdf30-fef6-4e76-bd64-c11cf2cdbf45,2,ucoz.com,21249,1,1,66245,32498,34,4,2,4,4,4,6,4,1
704e3171-1940-4611-8944-b1131a46bab0,3,fastcompany.com,21249,2,0,43747,21249,42,5,4,6,4,2,4,3,1
0a49e8c1-eec1-4c6d-8179-8acf08947d53,1,timesonline.co.uk,10000,2,0,66245,77494,46,1,1,6,2,2,5,5,0
bef4da2f-c6a6-47cf-b58c-b5ba07499222,2,nih.gov,10000,2,0,10000,54996,34,2,1,2,1,1,2,4,0
71664dde-fa61-409d-95a4-43bd2dac2e45,0,fastcompany.com,21249,5,0,32498,66245,46,6,1,2,2,3,5,4,0
a993f2ab-ea37-49e2-af0f-b7fd8fea7782,4,admin.ch,21249,4,1,66245,10000,38,0,1,2,3,1,2,2,1
1f122ccc-0263-4de3-8dbe-f794bcc32fc0,2,mysql.com,21249,1,0,32498,66245,38,3,2,6,4,2,2,4,1
94906044-b643-4258-af3c-0a38a378906c,2,nih.gov,10000,5,1,54996,43747,34,2,2,2,3,3,7,2,0
04458807-5fe4-4705-be5a-d92908549e31,0,fastcompany.com,10000,1,0,32498,32498,34,6,1,5,4,3,3,4,0
f0fbde82-35d5-4ab9-8056-9ac456c43b96,2,timesonline.co.uk,10000,1,1,21249,32498,38,6,2,6,3,1,7,4,1
665b9ced-5ab9-4cbd-855c-88307f576d40,3,admin.ch,21249,1,0,10000,54996,46,1,3,6,4,1,2,5,1
da9583f4-3e52-4d71-9077-b43e0a1c7e00,2,admin.ch,21249,4,0,21249,43747,50,0,1,4,4,1,3,4,1
7d54425b-72eb-46de-aef4-a84469c201d9,5,fastcompany.com,10000,2,0,54996,88743,46,5,1,4,2,2,3,5,1
f3d7237f-6e0a-4509-8685-1fb808ab8e03,6,admin.ch,21249,1,0,10000,10000,34,0,2,4,2,1,3,4,1
2272d319-8499-4b40-8fa7-97b45451aff2,3,fastcompany.com,10000,5,0,66245,54996,46,6,2,4,2,1,6,5,1
8c0b8cd9-9a10-4028-9c4e-02e6fa639cd8,2,timesonline.co.uk,21249,1,0,77494,54996,34,3,2,5,1,3,7,5,1
bd6dfc95-2fb8-4d69-b4ba-49f77a03c72d,6,fastcompany.com,32498,5,1,77494,54996,46,2,4,4,3,3,2,5,1
